0.024759,0.020003,0.019889,0.019119,0.021698,0.020314,0.02182,0.023865,0.024073,0.024722,0,0.017604,0.023936,0.020495,0.01925,0.021672,0.01892,0.030253,0.022506,0.020063,0.03826,0.035728,0.034438,0.037345,0.034216,0.035983,0.036123,0.035804,0.037027,0.037918,0.034906,0.035814,0.034339,0.029137,0.034008,0.036007,0.035633,0.033986,0.036556,0.033099,0.032188,0.031417,0.022575,0.032961,0.03076,0.027466,0.030764,0.036288,0.029877,0.027342,0.03346,0.029752,0.02995,0.020125,0.033233,0.027811,0.033228,0.029551,0.033407,0.028798,0.031461,0.025667,0.029952,0.026016,0.027007,0.031041,0.023659,0.032065,0.02704,0.02901,0.028432,0.02928,0.026605,0.026755,0.025577,0.028265,0.025062,0.029484,0.02661,0.023962
0.023758,0.019437,0.019601,0.0189,0.021613,0.019639,0.021685,0.022926,0.022929,0.024087,0.017604,0,0.024017,0.020053,0.018407,0.021305,0.018916,0.030073,0.022459,0.019894,0.038464,0.03596,0.034609,0.037611,0.034394,0.036261,0.036379,0.034909,0.036909,0.037724,0.035139,0.035922,0.034791,0.028832,0.03378,0.036327,0.03593,0.034428,0.036753,0.033316,0.032329,0.031277,0.022156,0.033206,0.031075,0.027467,0.031165,0.036308,0.030358,0.027633,0.033715,0.029554,0.029877,0.01945,0.032696,0.027388,0.033428,0.029933,0.033488,0.029212,0.031554,0.025683,0.030021,0.026099,0.026952,0.031468,0.023564,0.032294,0.027337,0.029363,0.028541,0.029225,0.027171,0.027052,0.02563,0.028715,0.026512,0.029872,0.031599,0.023562
0.036687,0.023633,0.027469,0.025847,0.019293,0.02159,0.023144,0.034454,0.035482,0.036092,0.023936,0.024017,0,0.029016,0.024858,0.021041,0.024193,0.023578,0.030351,0.026529,0.027926,0.025447,0.024683,0.027316,0.02471,0.026175,0.026356,0.026402,0.026988,0.028673,0.02488,0.026087,0.02419,0.022896,0.024755,0.026237,0.025772,0.024262,0.02656,0.024066,0.02542,0.024569,0.02054,0.024896,0.023415,0.022345,0.023306,0.027918,0.022785,0.022342,0.024454,0.024651,0.024266,0.021681,0.025785,0.022387,0.023578,0.022896,0.026338,0.022532,0.023211,0.021484,0.022419,0.019403,0.022043,0.021472,0.02167,0.022684,0.020023,0.035978,0.02077,0.021521,0.024359,0.022395,0.01971,0.020202,0.020428,0.020845,0.023034,0.020817
0.02207,0.021736,0.020153,0.020186,0.026301,0.02308,0.025261,0.022229,0.022095,0.023123,0.020495,0.020053,0.029016,0,0.019968,0.025076,0.020663,0.035165,0.022641,0.020972,0.045751,0.043198,0.041864,0.042978,0.041512,0.043296,0.043408,0.041192,0.043011,0.043363,0.041862,0.043297,0.04201,0.03453,0.040296,0.043563,0.04266,0.041572,0.043964,0.040367,0.036984,0.036118,0.026254,0.038148,0.036151,0.03142,0.036285,0.041208,0.034945,0.031798,0.039201,0.033978,0.034347,0.023029,0.036518,0.032393,0.038907,0.03468,0.038059,0.033386,0.038647,0.041283,0.03731,0.032198,0.032743,0.037786,0.027822,0.039746,0.031459,0.027929,0.035295,0.036852,0.030129,0.031963,0.031158,0.035058,0.03187,0.035934,0.036072,0.02887
0.023156,0.019315,0.020245,0.019529,0.022768,0.020152,0.022479,0.022913,0.022979,0.024184,0.01925,0.018407,0.024858,0.019968,0,0.021902,0.019453,0.030572,0.023005,0.020187,0.040312,0.037935,0.036456,0.037732,0.036212,0.038194,0.038256,0.036289,0.03754,0.038081,0.03664,0.038137,0.036815,0.030119,0.035206,0.038301,0.03736,0.03654,0.038734,0.035566,0.032106,0.031185,0.022706,0.032986,0.031182,0.026993,0.031492,0.036219,0.030348,0.027742,0.033935,0.029485,0.029718,0.020359,0.032425,0.027695,0.034189,0.03019,0.033373,0.029031,0.033892,0.029682,0.032711,0.027753,0.029038,0.032787,0.024821,0.03458,0.027194,0.029057,0.030751,0.03212,0.027061,0.027901,0.02703,0.03054,0.027719,0.031214,0.03228,0.025402
0.032287,0.022846,0.024998,0.023777,0.021004,0.021854,0.025454,0.031369,0.031414,0.033433,0.021672,0.021305,0.021041,0.025076,0.021902,0,0.021436,0.021384,0.028837,0.025368,0.028959,0.026479,0.025392,0.027016,0.025234,0.02675,0.027124,0.025759,0.027599,0.028082,0.025452,0.02649,0.025653,0.020923,0.024934,0.026546,0.026084,0.024161,0.027248,0.024616,0.025175,0.023574,0.018595,0.025256,0.023431,0.021737,0.024539,0.026812,0.024328,0.022605,0.024227,0.022629,0.023105,0.017636,0.025677,0.02129,0.024847,0.024123,0.024813,0.0241,0.024147,0.022657,0.023197,0.021752,0.022677,0.024095,0.024262,0.024624,0.022551,0.031587,0.021983,0.022684,0.02535,0.023762,0.021814,0.023006,0.02215,0.02335,0.024231,0.020627
0.025442,0.020663,0.020516,0.019517,0.022367,0.021242,0.022803,0.024578,0.0247,0.025772,0.01892,0.018916,0.024193,0.020663,0.019453,0.021436,0,0.029519,0.023086,0.020642,0.037977,0.03557,0.034484,0.036833,0.0344,0.035701,0.035857,0.035183,0.036929,0.037713,0.034658,0.035602,0.034366,0.029,0.033974,0.035867,0.035623,0.034126,0.036287,0.033048,0.032126,0.031204,0.022936,0.032708,0.030638,0.027379,0.030777,0.03578,0.030011,0.027291,0.033019,0.029712,0.030042,0.020802,0.033526,0.027844,0.032429,0.029647,0.033024,0.029048,0.031579,0.028089,0.030195,0.026259,0.027839,0.030811,0.02893,0.032426,0.026426,0.02927,0.028581,0.029855,0.025403,0.02634,0.025842,0.028464,0.026502,0.029166,0.031207,0.023935
0.045559,0.031423,0.034983,0.03317,0.02575,0.029942,0.033432,0.044474,0.044929,0.047266,0.030253,0.030073,0.023578,0.035165,0.030572,0.021384,0.029519,0,0.040157,0.035458,0.021138,0.019662,0.018987,0.020697,0.018939,0.019994,0.020257,0.019005,0.019631,0.01978,0.01925,0.019608,0.019215,0.016955,0.018633,0.019957,0.019339,0.018396,0.020005,0.018982,0.019591,0.018176,0.020846,0.019177,0.018061,0.018569,0.019721,0.020495,0.020117,0.021444,0.017985,0.017937,0.01836,0.022718,0.022244,0.017145,0.019903,0.020198,0.019279,0.020773,0.019398,0.024037,0.018679,0.020319,0.022342,0.020614,0.025628,0.018978,0.023957,0.042531,0.019455,0.018421,0.030433,0.024883,0.023128,0.022116,0.022248,0.020195,0.023584,0.025064
0.023707,0.023204,0.021862,0.022001,0.027259,0.023969,0.024724,0.022438,0.022776,0.022711,0.022506,0.022459,0.030351,0.022641,0.023005,0.028837,0.023086,0.040157,0,0.022036,0.050352,0.047224,0.045889,0.04921,0.045731,0.047564,0.047694,0.047217,0.048788,0.049981,0.046184,0.047667,0.045592,0.039327,0.045392,0.047863,0.047341,0.04488,0.04843,0.044009,0.042409,0.041666,0.030258,0.043158,0.040801,0.03598,0.040131,0.04716,0.038605,0.035355,0.044059,0.039934,0.039807,0.027398,0.046475,0.037759,0.042432,0.038215,0.043519,0.036869,0.041975,0.035725,0.040661,0.034063,0.036202,0.04033,0.031856,0.042928,0.032882,0.030178,0.037672,0.039842,0.030518,0.034255,0.032957,0.036507,0.034123,0.037968,0.039508,0.030135
0.023315,0.020118,0.020446,0.019787,0.023963,0.020373,0.021915,0.022197,0.022515,0.022896,0.020063,0.019894,0.026529,0.020972,0.020187,0.025368,0.020642,0.035458,0.022036,0,0.04579,0.042866,0.041525,0.043658,0.041387,0.043397,0.043466,0.042214,0.042909,0.044047,0.041704,0.043428,0.041448,0.034763,0.040551,0.043536,0.042785,0.040916,0.044092,0.040181,0.037192,0.036287,0.02633,0.03781,0.035683,0.031061,0.035445,0.041738,0.034028,0.031187,0.038711,0.034788,0.03466,0.024295,0.038657,0.032462,0.038275,0.033919,0.038446,0.032539,0.038141,0.032163,0.0371,0.030447,0.032887,0.036245,0.028805,0.038594,0.028784,0.030169,0.034055,0.036025,0.027606,0.030502,0.029432,0.032951,0.030292,0.034153,0.035664,0.027165
0.059557,0.041517,0.044523,0.042307,0.030745,0.039222,0.040867,0.057611,0.058753,0.06069,0.03826,0.038464,0.027926,0.045751,0.040312,0.028959,0.037977,0.021138,0.050352,0.04579,0,0.015845,0.016892,0.013811,0.015265,0.014537,0.014665,0.017065,0.01526,0.015363,0.018036,0.015549,0.015911,0.020197,0.017831,0.014025,0.014535,0.018679,0.013664,0.017172,0.018783,0.019873,0.026737,0.016814,0.018585,0.021528,0.018091,0.017444,0.020536,0.024008,0.018164,0.018953,0.021095,0.029384,0.018276,0.018211,0.020796,0.019382,0.017868,0.022243,0.019402,0.02682,0.018103,0.022514,0.023284,0.021596,0.027478,0.017028,0.028621,0.048978,0.021018,0.018575,0.035991,0.027862,0.025915,0.023842,0.024712,0.021974,0.023188,0.029808
0.056275,0.038743,0.041791,0.039701,0.028249,0.036045,0.037662,0.05418,0.05532,0.057228,0.035728,0.03596,0.025447,0.043198,0.037935,0.026479,0.03557,0.019662,0.047224,0.042866,0.015845,0,0.01617,0.015672,0.016379,0.015907,0.016154,0.016561,0.017047,0.017454,0.016773,0.015941,0.015651,0.018442,0.016612,0.016177,0.016759,0.016146,0.015866,0.01634,0.019798,0.020092,0.024964,0.019175,0.018767,0.021547,0.018793,0.019723,0.021024,0.024076,0.017801,0.020185,0.021139,0.027495,0.018752,0.019106,0.019788,0.019969,0.019625,0.022693,0.017965,0.024578,0.016914,0.020772,0.021628,0.020032,0.025457,0.015844,0.026381,0.046377,0.019047,0.016973,0.033477,0.026139,0.023912,0.021821,0.022888,0.020269,0.022612,0.027154
0.053592,0.037118,0.040513,0.038462,0.027218,0.034547,0.036394,0.052301,0.053129,0.055207,0.034438,0.034609,0.024683,0.041864,0.036456,0.025392,0.034484,0.018987,0.045889,0.041525,0.016892,0.01617,0,0.015404,0.015072,0.015343,0.016845,0.015168,0.015463,0.01579,0.016015,0.016048,0.015478,0.017498,0.01578,0.015868,0.015905,0.016364,0.016411,0.016057,0.019164,0.018885,0.024226,0.01808,0.017691,0.019679,0.018347,0.019831,0.020712,0.0235,0.017436,0.017774,0.020009,0.026712,0.020823,0.016607,0.020333,0.019588,0.01897,0.022301,0.017978,0.02359,0.016228,0.019663,0.021176,0.019502,0.024754,0.01506,0.025801,0.046904,0.018145,0.016105,0.032676,0.025258,0.022793,0.020985,0.02173,0.019438,0.022378,0.025534
0.054797,0.040813,0.042799,0.040772,0.030037,0.038495,0.039858,0.054166,0.057923,0.057216,0.037345,0.037611,0.027316,0.042978,0.037732,0.027016,0.036833,0.020697,0.04921,0.043658,0.013811,0.015672,0.015404,0,0.015068,0.014578,0.014689,0.014584,0.014313,0.014412,0.01622,0.015469,0.015763,0.01812,0.01547,0.01461,0.014558,0.015953,0.014567,0.017119,0.019439,0.021199,0.026089,0.017528,0.01822,0.021238,0.017807,0.017722,0.020434,0.023333,0.017661,0.019262,0.022231,0.028807,0.019872,0.01824,0.02139,0.019013,0.017865,0.022043,0.018982,0.025571,0.017601,0.021614,0.022865,0.021057,0.02676,0.015949,0.028182,0.049166,0.019829,0.017621,0.035401,0.02721,0.024951,0.02287,0.023589,0.02109,0.023929,0.028166
0.053122,0.036926,0.04035,0.038329,0.027169,0.034403,0.036337,0.051907,0.052777,0.054779,0.034216,0.034394,0.02471,0.041512,0.036212,0.025234,0.0344,0.018939,0.045731,0.041387,0.015265,0.016379,0.015072,0.015068,0,0.015269,0.015522,0.01514,0.01553,0.015781,0.015959,0.01555,0.015476,0.017438,0.015605,0.015728,0.015582,0.016199,0.015516,0.016021,0.019197,0.018901,0.023826,0.018238,0.017829,0.019771,0.018665,0.020048,0.020898,0.023447,0.017583,0.017745,0.019939,0.026213,0.021794,0.016667,0.020492,0.01987,0.019212,0.022443,0.018003,0.02348,0.016078,0.019612,0.021047,0.019576,0.024714,0.015031,0.02594,0.046925,0.01802,0.015986,0.032707,0.025239,0.022702,0.020903,0.021629,0.019445,0.02247,0.025334
0.056707,0.039438,0.042073,0.039965,0.02886,0.037038,0.038486,0.054789,0.055857,0.057708,0.035983,0.036261,0.026175,0.043296,0.038194,0.02675,0.035701,0.019994,0.047564,0.043397,0.014537,0.015907,0.015343,0.014578,0.015269,0,0.014703,0.015103,0.016554,0.016883,0.016311,0.015625,0.015544,0.017931,0.015897,0.015091,0.014802,0.016349,0.014781,0.01645,0.019642,0.020525,0.025335,0.018488,0.019211,0.022316,0.018558,0.018722,0.020959,0.023879,0.018333,0.02009,0.021646,0.027578,0.018763,0.018928,0.02019,0.019685,0.018778,0.022521,0.018222,0.024158,0.016914,0.021193,0.021567,0.02016,0.025415,0.015335,0.026965,0.046055,0.018922,0.017393,0.033616,0.026423,0.024256,0.02174,0.022543,0.020062,0.022537,0.026682
0.056773,0.039476,0.042175,0.040049,0.028999,0.037161,0.038611,0.054845,0.055943,0.057769,0.036123,0.036379,0.026356,0.043408,0.038256,0.027124,0.035857,0.020257,0.047694,0.043466,0.014665,0.016154,0.016845,0.014689,0.015522,0.014703,0,0.015278,0.016953,0.017168,0.017341,0.015959,0.015712,0.019073,0.015943,0.014987,0.015061,0.016565,0.014975,0.016802,0.019411,0.020481,0.025447,0.018433,0.019088,0.021844,0.018454,0.018469,0.02087,0.023713,0.018536,0.019641,0.021531,0.02767,0.018713,0.018855,0.020251,0.019538,0.018551,0.022423,0.018407,0.024382,0.017141,0.021348,0.021744,0.020661,0.025617,0.016457,0.027163,0.046177,0.0198,0.017636,0.033879,0.026579,0.024458,0.022561,0.02267,0.020951,0.022649,0.027879
0.052821,0.037806,0.041118,0.0391,0.028964,0.035726,0.038453,0.052154,0.052843,0.055196,0.035804,0.034909,0.026402,0.041192,0.036289,0.025759,0.035183,0.019005,0.047217,0.042214,0.017065,0.016561,0.015168,0.014584,0.01514,0.015103,0.015278,0,0.015464,0.015153,0.016174,0.016508,0.015646,0.017519,0.015066,0.015671,0.015222,0.015337,0.015099,0.016442,0.018842,0.018582,0.023743,0.018271,0.018246,0.020064,0.01737,0.018214,0.020036,0.022662,0.018043,0.019684,0.0195,0.025543,0.018898,0.016694,0.020867,0.018411,0.019,0.021446,0.018585,0.024645,0.017156,0.020916,0.022084,0.020631,0.026025,0.015934,0.027305,0.046429,0.019142,0.017058,0.033964,0.026418,0.024024,0.022315,0.022861,0.020613,0.023331,0.026634
0.054506,0.038091,0.04271,0.040713,0.029868,0.035792,0.039003,0.053897,0.054909,0.05659,0.037027,0.036909,0.026988,0.043011,0.03754,0.027599,0.036929,0.019631,0.048788,0.042909,0.01526,0.017047,0.015463,0.014313,0.01553,0.016554,0.016953,0.015464,0,0.012224,0.017229,0.017085,0.017459,0.018976,0.016352,0.016371,0.014651,0.017284,0.015523,0.018486,0.016955,0.01757,0.024708,0.014325,0.016537,0.018294,0.016689,0.015739,0.01871,0.022734,0.016762,0.016571,0.018719,0.027914,0.019928,0.015485,0.021692,0.018091,0.016233,0.020348,0.020464,0.025873,0.019448,0.021892,0.02425,0.021148,0.026528,0.016341,0.027123,0.048597,0.020683,0.018834,0.034949,0.027599,0.025378,0.022959,0.023777,0.021045,0.023117,0.029118
0.054783,0.0391,0.043566,0.041633,0.031726,0.037228,0.040627,0.054689,0.055586,0.057519,0.037918,0.037724,0.028673,0.043363,0.038081,0.028082,0.037713,0.01978,0.049981,0.044047,0.015363,0.017454,0.01579,0.014412,0.015781,0.016883,0.017168,0.015153,0.012224,0,0.017001,0.017421,0.018288,0.01922,0.01628,0.014485,0.014734,0.016985,0.015643,0.019191,0.016695,0.017461,0.024871,0.014182,0.016762,0.018366,0.017062,0.016241,0.019077,0.023233,0.017207,0.016087,0.018532,0.027821,0.01816,0.015507,0.021759,0.018477,0.016835,0.02079,0.02113,0.027381,0.020527,0.023306,0.025252,0.02238,0.028131,0.017165,0.028498,0.049186,0.021988,0.020088,0.036542,0.029013,0.026922,0.024491,0.025137,0.022353,0.024445,0.030828
0.053752,0.037256,0.040795,0.03872,0.027525,0.034652,0.036633,0.052317,0.053454,0.05542,0.034906,0.035139,0.02488,0.041862,0.03664,0.025452,0.034658,0.01925,0.046184,0.041704,0.018036,0.016773,0.016015,0.01622,0.015959,0.016311,0.017341,0.016174,0.017229,0.017001,0,0.016677,0.015924,0.017634,0.015813,0.016065,0.016063,0.016261,0.01703,0.016322,0.018928,0.018371,0.023443,0.018627,0.017982,0.019519,0.018852,0.020246,0.020598,0.023015,0.017113,0.017977,0.019338,0.026006,0.019624,0.017567,0.01965,0.020114,0.01939,0.022371,0.018188,0.023328,0.016488,0.019746,0.020979,0.019408,0.024426,0.015288,0.025514,0.045992,0.018193,0.016499,0.032282,0.025228,0.022953,0.020948,0.021637,0.019203,0.021761,0.025705
0.056766,0.039454,0.042009,0.039867,0.028723,0.036878,0.038592,0.054699,0.055696,0.057855,0.035814,0.035922,0.026087,0.043297,0.038137,0.02649,0.035602,0.019608,0.047667,0.043428,0.015549,0.015941,0.016048,0.015469,0.01555,0.015625,0.015959,0.016508,0.017085,0.017421,0.016677,0,0.015378,0.018309,0.016434,0.015655,0.016385,0.016996,0.015507,0.016222,0.020818,0.020521,0.025186,0.019657,0.019433,0.022398,0.019747,0.020228,0.022172,0.024756,0.018337,0.020103,0.02168,0.027369,0.02027,0.018792,0.020276,0.020994,0.020234,0.023928,0.017817,0.024756,0.016478,0.020761,0.022293,0.020235,0.02574,0.015129,0.027155,0.048199,0.019029,0.016679,0.03396,0.026278,0.02399,0.022107,0.022889,0.020522,0.023071,0.027071
0.055067,0.037426,0.040465,0.038396,0.026844,0.034919,0.036078,0.052977,0.054236,0.055696,0.034339,0.034791,0.02419,0.04201,0.036815,0.025653,0.034366,0.019215,0.045592,0.041448,0.015911,0.015651,0.015478,0.015763,0.015476,0.015544,0.015712,0.015646,0.017459,0.018288,0.015924,0.015378,0,0.017814,0.015704,0.01545,0.015509,0.015951,0.015631,0.015789,0.019519,0.019675,0.02411,0.018209,0.018149,0.021046,0.01789,0.018848,0.019939,0.022939,0.017478,0.019638,0.020815,0.026814,0.018577,0.018219,0.019403,0.018977,0.019349,0.02153,0.017596,0.02358,0.016292,0.019861,0.020994,0.019246,0.025024,0.015304,0.025482,0.044918,0.018311,0.016305,0.032511,0.025081,0.022878,0.021467,0.02188,0.019789,0.022466,0.02543
0.044784,0.03098,0.03414,0.03239,0.024766,0.028924,0.03213,0.043674,0.044202,0.046265,0.029137,0.028832,0.022896,0.03453,0.030119,0.020923,0.029,0.016955,0.039327,0.034763,0.020197,0.018442,0.017498,0.01812,0.017438,0.017931,0.019073,0.017519,0.018976,0.01922,0.017634,0.018309,0.017814,0,0.017097,0.01804,0.017956,0.016732,0.018895,0.01699,0.019538,0.018298,0.020539,0.019451,0.018265,0.018919,0.019235,0.021113,0.019851,0.020951,0.018147,0.018043,0.018467,0.021977,0.020927,0.016995,0.019995,0.019543,0.019886,0.020554,0.018082,0.022427,0.016496,0.01875,0.020442,0.019565,0.023973,0.017183,0.023708,0.041884,0.017763,0.016379,0.029799,0.024066,0.021415,0.02055,0.020576,0.019028,0.021916,0.022949
0.051804,0.036184,0.039766,0.037739,0.027189,0.033904,0.036332,0.050722,0.051571,0.053628,0.034008,0.03378,0.024755,0.040296,0.035206,0.024934,0.033974,0.018633,0.045392,0.040551,0.017831,0.016612,0.01578,0.01547,0.015605,0.015897,0.015943,0.015066,0.016352,0.01628,0.015813,0.016434,0.015704,0.017097,0,0.015889,0.015958,0.015576,0.015977,0.016159,0.018582,0.018146,0.022996,0.018475,0.017696,0.019446,0.018203,0.019735,0.020306,0.026067,0.017148,0.017524,0.019084,0.025148,0.019695,0.016733,0.020227,0.021596,0.018894,0.021878,0.018028,0.023435,0.016287,0.019615,0.021007,0.019588,0.024645,0.01537,0.025865,0.0464,0.018112,0.016162,0.032395,0.02515,0.022705,0.020991,0.02156,0.019404,0.02222,0.025253
